"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
3067, 9.501701593399073e-02, 2.463818264608121e-02, 7.053715511939971e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.579367459902572e+00, 0.000000000000000e+00, 1.031746983961029e+00, 1.088274267887796e+00, 0.000000000000000e+00, -6.246152080192584e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.641818878737772e-07, 5.322876645000816e-03, 9.096847165394022e-04, -1.170395008710025e+03, 2.932030555349208e+00, 0.000000000000000e+00
3093, 1.010102331638341e-01, 2.562534660910830e-02, 6.946933096331033e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.539605706095802e+00, 0.000000000000000e+00, 1.015842282438321e+00, 1.087968349931277e+00, 0.000000000000000e+00, -6.564246110646745e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.641467920089015e-07, 5.323333856120817e-03, 8.477945291130882e-04, -1.170784642566332e+03, 2.907179639761822e+00, 0.000000000000000e+00
3119, 1.072062253952031e-01, 2.657943701312552e-02, 6.854448778301685e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.505343524939379e+00, 0.000000000000000e+00, 1.002137409975751e+00, 1.087771889948575e+00, 0.000000000000000e+00, -6.838343559898130e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.641242509404701e-07, 5.295212135067827e-03, 7.814090501730266e-04, -1.160564939492754e+03, 2.878878984488013e+00, 0.000000000000000e+00
3145, 1.136637628078460e-01, 2.749261506375292e-02, 6.779189362395800e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.477720896077713e+00, 0.000000000000000e+00, 9.910883584310849e-01, 1.087721472570826e+00, 0.000000000000000e+00, -7.059324590791460e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.641184659195091e-07, 5.231969046459029e-03, 7.094222642867434e-04, -1.134328474823539e+03, 2.843945775735878e+00, 0.000000000000000e+00
3171, 1.203565001487732e-01, 2.836253198345689e-02, 6.732987625511433e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.460954048640923e+00, 0.000000000000000e+00, 9.843816194563690e-01, 1.087774245032991e+00, 0.000000000000000e+00, -7.193459370285777e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.641245211657465e-07, 5.155690861896867e-03, 6.421204151457304e-04, -1.098976936618335e+03, 2.810181079503415e+00, 0.000000000000000e+00
3197, 1.272729039192200e-01, 2.918757846910287e-02, 6.711840644350302e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.453749767259624e+00, 0.000000000000000e+00, 9.814999069038493e-01, 1.088007072172572e+00, 0.000000000000000e+00, -7.251093621336173e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.641512346143782e-07, 5.041177291211625e-03, 5.726298568233674e-04, -1.050211082057886e+03, 2.772455874864251e+00, 0.000000000000000e+00
3223, 1.344466507434843e-01, 2.996303925617966e-02, 6.721245257298122e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.458137740440414e+00, 0.000000000000000e+00, 9.832550961761656e-01, 1.088427623436881e+00, 0.000000000000000e+00, -7.215989835889847e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.641994794722948e-07, 4.881877998117861e-03, 4.993990264454023e-04, -9.803103101159660e+02, 2.728331543278725e+00, 0.000000000000000e+00
3249, 1.419069468975070e-01, 3.068458982807872e-02, 6.774346336861621e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.478733683781402e+00, 0.000000000000000e+00, 9.914934735125607e-01, 1.088944024408318e+00, 0.000000000000000e+00, -7.051222289161945e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.642587074636283e-07, 4.697329000010662e-03, 4.290910565941029e-04, -8.905031575158154e+02, 2.685514482435452e+00, 0.000000000000000e+00
3275, 1.496536135673525e-01, 3.135216310627958e-02, 6.871968689954281e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.515709391213618e+00, 0.000000000000000e+00, 1.006283756485447e+00, 1.089487827930596e+00, 0.000000000000000e+00, -6.755416629704223e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.643210633918763e-07, 4.510035424414562e-03, 3.669222543551717e-04, -7.933754953855918e+02, 2.649325544676497e+00, 0.000000000000000e+00
3301, 1.576814949512481e-01, 3.196795729388172e-02, 6.996350317555865e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.562638651885156e+00, 0.000000000000000e+00, 1.025055460754062e+00, 1.090081348345733e+00, 0.000000000000000e+00, -6.379982544331917e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.643891026599601e-07, 4.317654169689434e-03, 3.106478439906003e-04, -6.995461007450536e+02, 2.614598900165037e+00, 0.000000000000000e+00
3327, 1.660248339176182e-01, 3.253004445236036e-02, 7.132453526771986e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.614035349070162e+00, 0.000000000000000e+00, 1.045614139628064e+00, 1.090725807955453e+00, 0.000000000000000e+00, -5.968808966851868e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.644629607497437e-07, 4.126722564389252e-03, 2.641561918248543e-04, -6.196182230573910e+02, 2.580345647789941e+00, 0.000000000000000e+00
3353, 1.746245622634893e-01, 3.305250224915816e-02, 7.262150116160638e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.663108938799720e+00, 0.000000000000000e+00, 1.065243575519888e+00, 1.091356888452785e+00, 0.000000000000000e+00, -5.576220249015400e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.645352646765637e-07, 3.961933177938123e-03, 2.286939068395072e-04, -5.619776090578332e+02, 2.550058132724354e+00, 0.000000000000000e+00
3379, 1.835020482540134e-01, 3.353887833414272e-02, 7.374522277663280e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.705521026773885e+00, 0.000000000000000e+00, 1.082208410709554e+00, 1.091842776627136e+00, 0.000000000000000e+00, -5.236923545222079e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.645909196301255e-07, 3.839244354610893e-03, 2.010869348103203e-04, -5.201763633453673e+02, 2.529681715614289e+00, 0.000000000000000e+00
3405, 1.926559209823610e-01, 3.399692524502416e-02, 7.475830314135529e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.743660123523232e+00, 0.000000000000000e+00, 1.097464049409292e+00, 1.092229644499888e+00, 0.000000000000000e+00, -4.931810771227309e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.646352237924039e-07, 3.740420256653118e-03, 1.813688458590668e-04, -4.875372413006023e+02, 2.513333534254187e+00, 0.000000000000000e+00
3431, 2.020680904388432e-01, 3.443912520807190e-02, 7.563758546174421e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.776637994817824e+00, 0.000000000000000e+00, 1.110655197927129e+00, 1.092508159288315e+00, 0.000000000000000e+00, -4.667987800870572e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.646671145513898e-07, 3.663021771628767e-03, 1.666686430760468e-04, -4.614479503279680e+02, 2.502640964895943e+00, 0.000000000000000e+00
3457, 2.117756903171544e-01, 3.486688076525578e-02, 7.639681077345793e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.804995009512321e+00, 0.000000000000000e+00, 1.121998003804928e+00, 1.092697495019199e+00, 0.000000000000000e+00, -4.441131683314598e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.646887917567725e-07, 3.605604568557439e-03, 1.569519487663477e-04, -4.414163132975686e+02, 2.495534896028871e+00, 0.000000000000000e+00
3483, 2.217475175857542e-01, 3.529577057297081e-02, 7.701583090143126e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.827967557340225e+00, 0.000000000000000e+00, 1.131187022936090e+00, 1.092791985579953e+00, 0.000000000000000e+00, -4.257351300691360e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.646996093664236e-07, 3.568777871319205e-03, 1.511476100045394e-04, -4.279760730825616e+02, 2.494232850042363e+00, 0.000000000000000e+00
3509, 2.320270836353304e-01, 3.572458326445131e-02, 7.747883952879144e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.844962165755492e+00, 0.000000000000000e+00, 1.137984866302197e+00, 1.092789394646106e+00, 0.000000000000000e+00, -4.121394433369227e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.646993127534156e-07, 3.555152487579480e-03, 1.475894206857207e-04, -4.208930643734503e+02, 2.497568256699385e+00, 0.000000000000000e+00
3535, 2.426079511642460e-01, 3.616177542588745e-02, 7.781232901728665e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.857025955889856e+00, 0.000000000000000e+00, 1.142810382355942e+00, 1.092719907130115e+00, 0.000000000000000e+00, -4.024884112294319e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.646913576153194e-07, 3.554221276312665e-03, 1.452494414847794e-04, -4.188680139949249e+02, 2.504442802880622e+00, 0.000000000000000e+00
3561, 2.535301446914675e-01, 3.660334329817024e-02, 7.803149308706264e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.864776598883390e+00, 0.000000000000000e+00, 1.145910639553356e+00, 1.092606870563879e+00, 0.000000000000000e+00, -3.962878968346045e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.646784163187352e-07, 3.562375353441188e-03, 1.428515627278542e-04, -4.209034711271855e+02, 2.512642306651976e+00, 0.000000000000000e+00
3587, 2.647941112518308e-01, 3.705144238262191e-02, 7.816611866808600e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.869395382017637e+00, 0.000000000000000e+00, 1.147758152807054e+00, 1.092483612121530e+00, 0.000000000000000e+00, -3.925928703272069e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.646643039901020e-07, 3.574873272039022e-03, 1.407518210620910e-04, -4.264895257660084e+02, 2.520048932638890e+00, 0.000000000000000e+00
3613, 2.764054536819457e-01, 3.750400218948006e-02, 7.820831346042729e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.870597287551827e+00, 0.000000000000000e+00, 1.148238915020731e+00, 1.092351559997286e+00, 0.000000000000000e+00, -3.916313458998540e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.646491839676201e-07, 3.592422638138224e-03, 1.395794439737750e-04, -4.364485003375505e+02, 2.528911306248462e+00, 0.000000000000000e+00
3639, 2.883291840553284e-01, 3.796587052949970e-02, 7.812043485557714e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.866920950202714e+00, 0.000000000000000e+00, 1.146768380081085e+00, 1.092179824814721e+00, 0.000000000000000e+00, -3.945724157791451e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.646295188695227e-07, 3.626494899086246e-03, 1.394692000009061e-04, -4.525133347251494e+02, 2.540469602452275e+00, 0.000000000000000e+00
3665, 3.005529642105100e-01, 3.843267686548219e-02, 7.785499379570383e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.856504029264908e+00, 0.000000000000000e+00, 1.142601611705963e+00, 1.091921582587283e+00, 0.000000000000000e+00, -4.029059525293898e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.645999451276190e-07, 3.682992065225585e-03, 1.380425974094637e-04, -4.741984882561304e+02, 2.556416612233348e+00, 0.000000000000000e+00
3691, 3.130726814270025e-01, 3.889328405244220e-02, 7.743042710309163e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.840036608491832e+00, 0.000000000000000e+00, 1.136014643396733e+00, 1.091579490084224e+00, 0.000000000000000e+00, -4.160798891478504e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.645607635899709e-07, 3.753659310896545e-03, 1.333609352729130e-04, -4.991798500482502e+02, 2.574819615369465e+00, 0.000000000000000e+00
3717, 3.258830904960627e-01, 3.933261184951660e-02, 7.688245063793551e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.818900127230028e+00, 0.000000000000000e+00, 1.127560050892011e+00, 1.091177883180791e+00, 0.000000000000000e+00, -4.329890741572943e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.645147578447976e-07, 3.829423557814798e-03, 1.231650593394103e-04, -5.252504409922655e+02, 2.592551773420829e+00, 0.000000000000000e+00
3743, 3.389919400215150e-01, 3.972692049266097e-02, 7.627034020263466e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.795432935761934e+00, 0.000000000000000e+00, 1.118173174304773e+00, 1.090778270669423e+00, 0.000000000000000e+00, -4.517628273317690e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.644689722750751e-07, 3.896434793238044e-03, 1.060758911281362e-04, -5.504217225234219e+02, 2.605961285722296e+00, 0.000000000000000e+00
3769, 3.523894548416140e-01, 4.005421669284695e-02, 7.565997426671579e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.772242377904163e+00, 0.000000000000000e+00, 1.108896951161665e+00, 1.090455864500840e+00, 0.000000000000000e+00, -4.703152736179856e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.644320265854811e-07, 3.936648352575253e-03, 8.145385230594561e-05, -5.706088503736958e+02, 2.609635679860197e+00, 0.000000000000000e+00
3795, 3.660713136196139e-01, 4.028722436032904e-02, 7.511275979414990e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.751669099061232e+00, 0.000000000000000e+00, 1.100667639624493e+00, 1.090248684433683e+00, 0.000000000000000e+00, -4.867738966923302e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.644082822286447e-07, 3.940217010375705e-03, 4.826116222677264e-05, -5.809617122213851e+02, 2.601188908603820e+00, 0.000000000000000e+00
3821, 3.800389170646667e-01, 4.039287702001063e-02, 7.473781506505093e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.737720318985688e+00, 0.000000000000000e+00, 1.095088127594275e+00, 1.090163822362748e+00, 0.000000000000000e+00, -4.979329207527654e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.643985557698864e-07, 3.901173020268531e-03, 7.528988398820826e-06, -5.756039477164826e+02, 2.581556003471360e+00, 0.000000000000000e+00
3847, 3.942807912826543e-01, 4.034166665985238e-02, 7.466179940612890e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.735004297140721e+00, 0.000000000000000e+00, 1.094001718856288e+00, 1.090191129778972e+00, 0.000000000000000e+00, -5.001057382287397e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.644016856477232e-07, 3.821417209041248e-03, -3.728876643386075e-05, -5.521996089831880e+02, 2.553830971275645e+00, 0.000000000000000e+00
3873, 4.087766110897058e-01, 4.011245928446161e-02, 7.494647620880152e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.745798257464062e+00, 0.000000000000000e+00, 1.098319302985625e+00, 1.090336348703757e+00, 0.000000000000000e+00, -4.914705699700665e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.644183294691807e-07, 3.696819909469944e-03, -8.383604634993794e-05, -5.103643322456851e+02, 2.518875739288401e+00, 0.000000000000000e+00
3899, 4.235162138938900e-01, 3.967866919037407e-02, 7.562534100144712e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.771329724162690e+00, 0.000000000000000e+00, 1.108531889665076e+00, 1.090596093113701e+00, 0.000000000000000e+00, -4.710453966111642e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.644480965515997e-07, 3.532039216599110e-03, -1.294476314738425e-04, -4.525332575512610e+02, 2.474368099526077e+00, 0.000000000000000e+00
3925, 4.384851455688480e-01, 3.902365500255819e-02, 7.671536283807544e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.812192126679086e+00, 0.000000000000000e+00, 1.124876850671634e+00, 1.090952214517211e+00, 0.000000000000000e+00, -4.383554745980477e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.644889028933852e-07, 3.330720857028330e-03, -1.707070196669121e-04, -3.835181036618386e+02, 2.421777627755524e+00, 0.000000000000000e+00
3951, 4.536674916744229e-01, 3.813334762486283e-02, 7.817904212826805e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.867014749543367e+00, 0.000000000000000e+00, 1.146805899817347e+00, 1.091396774197936e+00, 0.000000000000000e+00, -3.944973763066223e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.645398337587789e-07, 3.097052737294435e-03, -2.049929024010416e-04, -3.096590427365813e+02, 2.359883825803213e+00, 0.000000000000000e+00
3977, 4.690417945384974e-01, 3.700112045398271e-02, 7.997407805884280e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.934212556965317e+00, 0.000000000000000e+00, 1.173685022786127e+00, 1.091906403009443e+00, 0.000000000000000e+00, -3.407391303690624e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.645982066642814e-07, 2.843597057525427e-03, -2.288489919533194e-04, -2.384547213019344e+02, 2.289809119070228e+00, 0.000000000000000e+00
4003, 4.845884144306176e-01, 3.564487198648263e-02, 8.199668452562177e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.009956924805234e+00, 0.000000000000000e+00, 1.203982769922093e+00, 1.092463842050011e+00, 0.000000000000000e+00, -2.801436360971296e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.646620403661884e-07, 2.578663913108582e-03, -2.407165089134789e-04, -1.747454335203652e+02, 2.210882386169814e+00, 0.000000000000000e+00
4029, 5.002762079238890e-01, 3.408540937202626e-02, 8.411951334848592e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.089525210767372e+00, 0.000000000000000e+00, 1.235810084306948e+00, 1.093045084570007e+00, 0.000000000000000e+00, -2.164890073274189e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.647285827496951e-07, 2.307297940738880e-03, -2.405690074615925e-04, -1.192080876879816e+02, 2.120859147711478e+00, 0.000000000000000e+00
4055, 5.160748958587651e-01, 3.236195327369530e-02, 8.625286252977242e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.169529473751841e+00, 0.000000000000000e+00, 1.267811789500736e+00, 1.093614755090696e+00, 0.000000000000000e+00, -1.524855969398429e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.647937833946089e-07, 2.037673807339333e-03, -2.287286286089049e-04, -7.196620524776559e+01, 2.019932687321540e+00, 0.000000000000000e+00
4081, 5.319590568542479e-01, 3.052901356413860e-02, 8.830346243691053e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.246383463227935e+00, 0.000000000000000e+00, 1.298553385291174e+00, 1.094120532562143e+00, 0.000000000000000e+00, -9.100240535896778e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.648516572256859e-07, 1.790101464300703e-03, -2.088558947756898e-04, -3.447800662234824e+01, 1.915431971094477e+00, 0.000000000000000e+00
4107, 5.478921532630922e-01, 2.864974930257288e-02, 9.020429797903743e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.317638977062013e+00, 0.000000000000000e+00, 1.327055590824805e+00, 1.094573620616598e+00, 0.000000000000000e+00, -3.399799429170615e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.649034908321113e-07, 1.576736519858701e-03, -1.846737689612600e-04, -8.755219233943514e+00, 1.816314698649868e+00, 0.000000000000000e+00
4133, 5.638301968574518e-01, 2.679613652897542e-02, 9.190968421308426e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.381739899473472e+00, 0.000000000000000e+00, 1.352695959789389e+00, 1.095019898729812e+00, 0.000000000000000e+00, 1.728274363746164e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.649545350228039e-07, 1.408005954529718e-03, -1.594233215755396e-04, 5.196190106129552e+00, 1.730512482155371e+00, 0.000000000000000e+00
4159, 5.797371864318849e-01, 2.504405363976735e-02, 9.338553583591294e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.437481458550307e+00, 0.000000000000000e+00, 1.374992583420123e+00, 1.095478435475341e+00, 0.000000000000000e+00, 6.187599089892972e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.650069706287608e-07, 1.286136550839800e-03, -1.347314624735065e-04, 1.055477691620076e+01, 1.663566687652325e+00, 0.000000000000000e+00
4185, 5.956164002418520e-01, 2.346631772733714e-02, 9.460583620547374e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.483897724618163e+00, 0.000000000000000e+00, 1.393559089847265e+00, 1.095949523159057e+00, 0.000000000000000e+00, 9.900900375321434e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.650608302020678e-07, 1.209740323633045e-03, -1.113351638794689e-04, 1.027595137254697e+01, 1.619624278121377e+00, 0.000000000000000e+00
4211, 6.114472150802612e-01, 2.212570730773211e-02, 9.556205362251186e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.520675302499961e+00, 0.000000000000000e+00, 1.408270120999984e+00, 1.096436748903505e+00, 0.000000000000000e+00, 1.284310660586528e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.651165228182171e-07, 1.174065384087071e-03, -8.902649893685771e-05, 5.789853649330530e+00, 1.599718665438773e+00, 0.000000000000000e+00
4237, 6.271871328353879e-01, 2.107238649508323e-02, 9.625600681310379e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.547833933455445e+00, 0.000000000000000e+00, 1.419133573382178e+00, 1.096929019266959e+00, 0.000000000000000e+00, 1.501579708230403e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.651727796503305e-07, 1.169267716632259e-03, -6.662001487149532e-05, -1.394125577619495e+00, 1.597818840630838e+00, 0.000000000000000e+00
4263, 6.428214907646179e-01, 2.033813147463348e-02, 9.670581859811925e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.565806528023826e+00, 0.000000000000000e+00, 1.426322611209530e+00, 1.097357797221484e+00, 0.000000000000000e+00, 1.645360464777444e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.652217703866315e-07, 1.170312934998155e-03, -4.270463392720191e-05, -7.375176558272522e+00, 1.598941425588606e+00, 0.000000000000000e+00
4289, 6.584149599075322e-01, 1.993288535519367e-02, 9.692555361317468e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.574726075944000e+00, 0.000000000000000e+00, 1.429890430377600e+00, 1.097608752940686e+00, 0.000000000000000e+00, 1.716716848138842e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.652504393616270e-07, 1.137215220351547e-03, -1.794425796700549e-05, -5.134432265133638e+00, 1.575143765962088e+00, 0.000000000000000e+00
4315, 6.737585067749021e-01, 1.984997251748700e-02, 9.683021801138819e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.572059858848672e+00, 0.000000000000000e+00, 1.428823943539468e+00, 1.097869959773254e+00, 0.000000000000000e+00, 1.695387111376210e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.652802759761448e-07, 1.227059437036089e-03, 4.964660892557225e-06, -1.877874127105932e+01, 1.633420475398456e+00, 0.000000000000000e+00
4341, 6.888993382453923e-01, 2.005622461358645e-02, 9.645373435338054e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.558537803757712e+00, 0.000000000000000e+00, 1.423415121503084e+00, 1.097983012188362e+00, 0.000000000000000e+00, 1.587210670648532e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.652931884150707e-07, 1.328899223942846e-03, 2.854857912625550e-05, -3.142263807968481e+01, 1.697597959633498e+00, 0.000000000000000e+00
4367, 7.042160034179689e-01, 2.050428718426992e-02, 9.588379199711237e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.537431133393511e+00, 0.000000000000000e+00, 1.414972453357404e+00, 1.097958376375334e+00, 0.000000000000000e+00, 1.418357307734924e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.652903746573776e-07, 1.444328879595945e-03, 5.115845322198540e-05, -4.466155882256675e+01, 1.766049052734312e+00, 0.000000000000000e+00
4393, 7.193410396575932e-01, 2.113447651292492e-02, 9.513228051001024e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.509256061694234e+00, 0.000000000000000e+00, 1.403702424677693e+00, 1.097817715273312e+00, 0.000000000000000e+00, 1.192956734140709e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.652743085759330e-07, 1.578271722693624e-03, 7.235524899359698e-05, -6.039042432797505e+01, 1.837434339840546e+00, 0.000000000000000e+00
4419, 7.341139912605295e-01, 2.187494872730509e-02, 9.426808842164053e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.476693673939348e+00, 0.000000000000000e+00, 1.390677469575739e+00, 1.097601799799298e+00, 0.000000000000000e+00, 9.324576321016223e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.652496450840929e-07, 1.715740419424699e-03, 8.833609591586308e-05, -7.846671769738549e+01, 1.907347982661066e+00, 0.000000000000000e+00
4445, 7.489700317382812e-01, 2.265994590019249e-02, 9.337034628932398e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.442842449809460e+00, 0.000000000000000e+00, 1.377136979923784e+00, 1.097365401293259e+00, 0.000000000000000e+00, 6.616478390625161e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.652226391171190e-07, 1.838529204053701e-03, 9.618957240472811e-05, -9.738636922071255e+01, 1.967315463030160e+00, 0.000000000000000e+00
4471, 7.636658549308784e-01, 2.342106565813555e-02, 9.251232054559643e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.410553864014062e+00, 0.000000000000000e+00, 1.364221545605624e+00, 1.097156099208660e+00, 0.000000000000000e+00, 4.033391526993314e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.651987262237516e-07, 1.935632218463295e-03, 9.610537552814904e-05, -1.144810569307360e+02, 2.006935510157478e+00, 0.000000000000000e+00
4497, 7.780403494834899e-01, 2.410330573734373e-02, 9.179761160831763e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.383743815808383e+00, 0.000000000000000e+00, 1.353497526323353e+00, 1.097006439272422e+00, 0.000000000000000e+00, 1.888587670538967e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.651816261011682e-07, 1.992123580088618e-03, 8.716745399867049e-05, -1.260346478272217e+02, 2.025726738357577e+00, 0.000000000000000e+00
4523, 7.922744154930110e-01, 2.467286319303395e-02, 9.130924133674388e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.365544907747672e+00, 0.000000000000000e+00, 1.346217963099069e+00, 1.096942186875016e+00, 0.000000000000000e+00, 4.326750256821834e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.651742842780009e-07, 1.993873349239069e-03, 7.126365996723150e-05, -1.279732767825774e+02, 2.019704176473277e+00, 0.000000000000000e+00
4549, 8.063289523124693e-01, 2.511437766612085e-02, 9.108255809161460e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.357284049343496e+00, 0.000000000000000e+00, 1.342913619737398e+00, 1.096973032725563e+00, 0.000000000000000e+00, -2.281936466519419e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.651778089166545e-07, 1.922314971388338e-03, 5.262922832094110e-05, -1.153316326763062e+02, 1.979321987569622e+00, 0.000000000000000e+00
4575, 8.201366662979132e-01, 2.543567718604337e-02, 9.109810686956152e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.358190008979280e+00, 0.000000000000000e+00, 1.343276003591712e+00, 1.097081766041211e+00, 0.000000000000000e+00, -1.557168757892580e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.651902330708643e-07, 1.759291803181630e-03, 3.548148611164638e-05, -8.470039670680471e+01, 1.891739994472703e+00, 0.000000000000000e+00
